"site_name","calendar_date","ndvi"
"GB","2008-04-22",0.7672
"GB","2008-05-08",0.2736
"GB","2008-05-24",0.776
"GB","2008-06-09",0.6852
"GB","2008-06-25",0.639
"GB","2008-07-11",0.7648
"GB","2008-07-27",-0.3
"GB","2008-08-12",-0.3
"GB","2008-08-28",0.7828
"GB","2008-09-13",0.8105
"GB","2008-09-29",-0.3
"GB","2008-10-15",0.8299
"GB","2008-10-31",-0.3
"GB","2008-11-16",-0.3
"GB","2008-12-02",0.5631
"GB","2008-12-18",0.7127
"GC","2008-01-01",0.5837
"GC","2008-01-17",0.5866
"GC","2008-02-02",0.525
"GC","2008-02-18",0.528
"GC","2008-03-05",0.5393
"GC","2008-03-21",0.5147
"GC","2008-04-06",0.5085
"GC","2008-04-22",0.485
"GC","2008-05-08",0.4154
"GC","2008-05-24",0.4132
"GC","2008-06-09",0.4801
"GC","2008-06-25",0.5314
"GC","2008-07-11",0.5915
"GC","2008-07-27",0.5411
"GC","2008-08-12",0.6665
"GC","2008-08-28",0.5945
"GC","2008-09-13",0.6822
"GC","2008-09-29",0.6504
"GC","2008-10-15",0.6081
"GC","2008-10-31",0.5419
"GC","2008-11-16",0.6113
"GC","2008-12-02",0.545
"GC","2008-12-18",0.6171
"GC","2009-01-01",0.5806
"GC","2009-01-17",0.6009
"GC","2009-02-02",0.569
"GC","2009-02-18",0.5652
"GC","2009-03-06",0.5273
"GC","2009-03-22",0.4747
"GC","2009-04-07",0.4866
"GC","2009-04-23",0.4174
"GC","2009-05-09",0.4539
"GC","2009-05-25",0.4951
"GC","2009-06-10",0.5091
"GC","2009-06-26",0.4516
"GC","2009-07-12",0.5732
"GC","2009-07-28",0.5343
"GC","2009-08-13",0.6222
"GC","2009-08-29",0.5074
"GC","2009-09-14",0.5754
"GC","2009-09-30",0.6053
"GC","2009-10-16",0.5453
"GC","2009-11-01",0.5514
"GC","2009-11-17",0.5438
"GC","2009-12-03",0.5655
"GC","2009-12-19",0.496
"GC","2010-01-01",0.496
"GC","2010-01-17",0.282
"GC","2010-02-02",0.4956
"GC","2010-02-18",0.5493
"GC","2010-03-06",0.534
"GC","2010-03-22",0.5036
"GC","2010-04-07",0.5106
"GC","2010-04-23",0.4965
"GC","2010-05-09",0.5356
"GC","2010-05-25",0.5281
"GC","2010-06-10",0.4858
"GC","2010-06-26",0.4779
"GC","2010-07-12",0.5383
"GC","2010-07-28",0.4296
"GC","2010-08-13",0.6107
"GC","2010-08-29",0.6904
"GC","2010-09-14",0.6466
"GC","2010-09-30",0.6405
"GC","2010-10-16",0.6427
"GC","2010-11-01",0.6005
"GC","2010-11-17",0.5503
"GC","2010-12-03",0.5961
"GC","2010-12-19",0.4864
"GC","2011-01-01",0.5906
"GC","2011-01-17",0.5659
"GC","2011-02-02",0.5009
"GC","2011-02-18",0.5156
"GC","2011-03-06",0.4807
"GC","2011-03-22",0.4342
"GC","2011-04-07",0.4591
"GC","2011-04-23",0.4825
"GC","2011-05-09",0.482
"GC","2011-05-25",0.4372
"GC","2011-06-10",0.4488
"GC","2011-06-26",0.4703
"GC","2011-07-12",0.509
"GC","2011-07-28",0.6157
"GC","2011-08-13",0.6588
"GC","2011-08-29",0.6341
"GC","2011-09-14",0.7112
"GC","2011-09-30",0.6424
"GC","2011-10-16",0.5789
"GC","2011-11-01",0.5695
"GC","2011-11-17",0.5673
"GC","2011-12-03",0.5803
"GC","2011-12-19",0.6064
"GL","2003-01-01",0.6483
"GL","2003-01-17",0.5107
"GL","2003-02-02",0.6481
"GL","2003-02-18",0.6215
"GL","2003-03-06",0.5615
"GL","2003-03-22",0.6859
"GL","2003-04-07",0.2961
"GL","2003-04-23",0.7939
"GL","2003-05-09",0.8022
"GL","2003-05-25",0.8088
"GL","2003-06-10",0.8033
"GL","2003-06-26",0.7781
"GL","2003-07-12",0.7558
"GL","2003-07-28",0.6387
"GL","2003-08-13",0.6896
"GL","2003-08-29",0.5889
"GL","2003-09-14",0.6823
"GL","2003-09-30",0.7227
"GL","2003-10-16",0.7151
"GL","2003-11-01",0.7108
"GL","2003-11-17",0.6591
"GL","2003-12-03",0.6439
"GL","2003-12-19",0.3472
"GL","2004-01-01",0.1593
"GL","2004-01-17",0.6625
"GL","2004-02-02",0.6495
"GL","2004-02-18",0.6462
"GL","2004-03-05",0.676
"GL","2004-03-21",0.7409
"GL","2004-04-06",0.7767
"GL","2004-04-22",0.8041
"GL","2004-05-08",0.8253
"GL","2004-05-24",0.8236
"GL","2004-06-09",0.8091
"GL","2004-06-25",0.8094
"GL","2004-07-11",0.6916
"GL","2004-07-27",0.6415
"GL","2004-08-12",0.6104
"GL","2004-08-28",0.7777
"GL","2004-09-13",0.7828
"GL","2004-09-29",0.791
"GL","2004-10-15",0.7703
"GL","2004-10-31",0.7076
"GL","2004-11-16",0.7201
"GL","2004-12-02",0.6922
"GL","2004-12-18",0.6651
"GL","2005-01-01",0.6045
"GL","2005-01-17",0.5054
"GL","2005-02-02",0.6431
"GL","2005-02-18",0.594
"GL","2005-03-06",0.6631
"GL","2005-03-22",0.6884
"GL","2005-04-07",0.7819
"GL","2005-04-23",0.7881
"GL","2005-05-09",0.8532
"GL","2005-05-25",0.8112
"GL","2005-06-10",0.8033
"GL","2005-06-26",0.7907
"GL","2005-07-12",0.7101
"GL","2005-07-28",0.665
"GL","2005-08-13",0.6531
"GL","2005-08-29",0.709
"GL","2005-09-14",0.6434
"GL","2005-09-30",0.6483
"GL","2005-10-16",0.6546
"GL","2005-11-01",0.6842
"GL","2005-11-17",0.702
"GL","2005-12-03",0.6395
"GL","2005-12-19",0.2777
"GL","2006-01-01",0.4955
"GL","2006-01-17",0.4301
"GL","2006-02-02",0.6484
"GL","2006-02-18",0.5807
"GL","2006-03-06",0.6145
"GL","2006-03-22",0.6823
"GL","2006-04-07",0.7434
"GL","2006-04-23",0.7692
"GL","2006-05-09",0.7808
"GL","2006-05-25",0.829
"GL","2006-06-10",0.798
"GL","2006-06-26",0.8048
"GL","2006-07-12",0.7483
"GL","2006-07-28",0.702
"GL","2006-08-13",0.6683
"GL","2006-08-29",0.6543
"GL","2006-09-14",0.7056
"GL","2006-09-30",0.6936
"GL","2006-10-16",0.686
"GL","2006-11-01",0.3792
"GL","2006-11-17",0.2935
"GL","2006-12-03",0.5043
"GL","2006-12-19",0.4838
"GL","2007-01-01",0.5048
"GL","2007-01-17",0.5478
"GL","2007-02-02",0.3846
"GL","2007-02-18",0.4631
"GL","2007-03-06",0.3963
"GL","2007-03-22",0.6635
"GL","2007-04-07",0.7661
"GL","2007-04-23",0.7483
"GL","2007-05-09",0.7935
"GL","2007-05-25",0.8091
"GL","2007-06-10",0.7731
"GL","2007-06-26",0.8715
"GL","2007-07-12",0.7897
"GL","2007-07-28",0.7446
"GL","2007-08-13",0.7577
"GL","2007-08-29",0.6944
"GL","2007-09-14",0.6708
"GL","2007-09-30",0.6665
"GL","2007-10-16",0.6892
"GL","2007-11-01",0.6538
"GL","2007-11-17",0.6598
"GL","2007-12-03",0.6417
"GL","2007-12-19",0.5271
"GL","2008-01-01",0.4474
"GL","2008-01-17",0.6029
"GL","2008-02-02",0.5948
"GL","2008-02-18",0.5642
"GL","2008-03-05",0.5815
"GL","2008-03-21",0.6483
"GL","2008-04-06",0.6152
"GL","2008-04-22",0.6208
"GL","2008-05-08",0.7801
"GL","2008-05-24",0.8058
"GL","2008-06-09",0.8284
"GL","2008-06-25",0.7723
"GL","2008-07-11",0.7419
"GL","2008-07-27",0.6793
"GL","2008-08-12",0.7233
"GL","2008-08-28",0.7693
"GL","2008-09-13",0.7372
"GL","2008-09-29",0.7692
"GL","2008-10-15",0.7264
"GL","2008-10-31",0.6811
"GL","2008-11-16",0.6328
"GL","2008-12-02",0.6764
"GL","2008-12-18",0.4432
"GL","2009-01-01",0.3033
"GL","2009-01-17",0.5642
"GL","2009-02-02",0.5258
"GL","2009-02-18",0.4664
"GL","2009-03-06",0.5134
"GL","2009-03-22",0.5533
"GL","2009-04-07",0.6156
"GL","2009-04-23",0.6978
"GL","2009-05-09",0.7642
"GL","2009-05-25",0.7751
"GL","2009-06-10",0.7399
"GL","2009-06-26",0.7285
"GL","2009-07-12",0.7295
"GL","2009-07-28",0.6364
"GL","2009-08-13",0.7224
"GL","2009-08-29",0.6943
"GL","2009-09-14",0.7342
"GL","2009-09-30",0.682
"GL","2009-10-16",0.2731
"GL","2009-11-01",0.6524
"GL","2009-11-17",0.6518
"GL","2009-12-03",0.592
"GL","2009-12-19",0.6092
"GL","2010-01-01",0.6412
"GL","2010-01-17",0.5288
"GL","2010-02-02",0.6289
"GL","2010-02-18",0.6048
"GL","2010-03-06",0.6657
"GL","2010-03-22",0.5675
"GL","2010-04-07",0.6493
"GL","2010-04-23",0.7815
"GL","2010-05-09",0.733
"GL","2010-05-25",0.7666
"GL","2010-06-10",0.8097
"GL","2010-06-26",0.7843
"GL","2010-07-12",0.7623
"GL","2010-07-28",0.808
"GL","2010-08-13",0.6927
"GL","2010-08-29",0.6533
"GL","2010-09-14",0.7961
"GL","2010-09-30",0.7811
"GL","2010-10-16",0.7596
"GL","2010-11-01",0.7433
"GL","2010-11-17",0.6277
"GL","2010-12-03",0.5917
"GL","2010-12-19",0.5911
"GL","2011-01-01",0.5911
"GL","2011-01-17",0.5638
"GL","2011-02-02",0.6052
"GL","2011-02-18",0.5801
"GL","2011-03-06",0.5395
"GL","2011-03-22",0.5715
"GL","2011-04-07",0.7345
"GL","2011-04-23",0.6689
"GL","2011-05-09",0.7756
"GL","2011-05-25",0.7972
"GL","2011-06-10",0.7458
"GL","2011-06-26",0.8097
"GL","2011-07-12",0.773
"GL","2011-07-28",0.7701
"GL","2011-08-13",0.735
"GL","2011-08-29",0.8021
"GL","2011-09-14",0.7299
"GL","2011-09-30",0.7253
"GL","2011-10-16",0.6983
"GL","2011-11-01",0.6465
"GL","2011-11-17",0.6237
"GL","2011-12-03",0.6598
"GL","2011-12-19",0.6282
"GL","2012-01-01",0.7597
"GL","2012-01-17",0.4064
"GL","2012-02-02",0.5286
"GL","2012-02-18",0.5546
"GL","2012-03-05",0.2589
"GL","2012-03-21",0.5791
"GL","2012-04-06",0.7163
"GL","2012-04-22",0.7132
"GL","2012-05-08",0.7767
"GL","2012-05-24",0.8161
"GL","2012-06-09",0.7725
"GL","2012-06-25",0.8134
"GL","2012-07-11",0.8012
"GL","2012-07-27",0.7534
"GL","2012-08-12",0.7341
"GL","2012-08-28",0.7145
"GL","2012-09-13",0.6623
"GL","2012-09-29",0.6551
"GL","2012-10-15",0.1527
"GL","2012-10-31",0.5781
"GL","2012-11-16",0.5888
"GL","2012-12-02",0.2727
"GL","2012-12-18",0.6188
"GM","2006-01-01",0.0343
"GM","2006-01-17",0.0091
"GM","2006-02-02",0.0623
"GM","2006-02-18",0.0457
"GM","2006-03-06",0.0571
"GM","2006-03-22",0.0108
"GM","2006-04-07",0.0706
"GM","2006-04-23",0.0605
"GM","2006-05-09",0.0863
"GM","2006-05-25",0.5838
"GM","2006-06-10",0.5849
"GM","2006-06-26",0.5658
"GM","2006-07-12",0.6541
"GM","2006-07-28",0.7016
"GM","2006-08-13",0.6342
"GM","2006-08-29",0.6807
"GM","2006-09-14",0.6145
"GM","2006-09-30",0.6081
"GM","2006-10-16",0.6604
"GM","2006-11-01",0.196
"GM","2006-11-17",0.0175
"GM","2006-12-03",0.0436
"GM","2006-12-19",0.0178
"GM","2007-01-01",0.1204
"GM","2007-01-17",0.0826
"GM","2007-02-02",0.0287
"GM","2007-02-18",0.0136
"GM","2007-03-06",0.1235
"GM","2007-03-22",0.0667
"GM","2007-04-07",0.1073
"GM","2007-04-23",0.0519
"GM","2007-05-09",0.1081
"GM","2007-05-25",0.3666
"GM","2007-06-10",0.567
"GM","2007-06-26",0.5494
"GM","2007-07-12",0.8572
"GM","2007-07-28",0.6322
"GM","2007-08-13",0.6722
"GM","2007-08-29",0.7267
"GM","2007-09-14",0.736
"GM","2007-09-30",0.6915
"GM","2007-10-16",0.6459
"GM","2007-11-01",0.4687
"GM","2007-11-17",0.1192
"GM","2007-12-03",0.504
"GM","2007-12-19",0.1242
"GM","2008-01-01",0.0217
"GM","2008-01-17",0.7868
"GM","2008-02-02",0.1037
"GM","2008-02-18",0.068
"GM","2008-03-05",0.0253
"GM","2008-03-21",0.1329
"GM","2008-04-06",0.1623
"GM","2008-04-22",0.0138
"GM","2008-05-08",0.1001
"GM","2008-05-24",0.0501
"GM","2008-06-09",0.1255
"GM","2008-06-25",0.5686
"GM","2008-07-11",0.5751
"GM","2008-07-27",0.5925
"GM","2008-08-12",0.6247
"GM","2008-08-28",0.6515
"GM","2008-09-13",0.7025
"GM","2008-09-29",0.6668
"GM","2008-10-15",0.6083
"GM","2008-10-31",0.6362
"GM","2008-11-16",0.717
"GM","2008-12-02",0.0763
"GM","2008-12-18",0.1256
"GM","2009-01-01",0.0216
"GM","2009-01-17",0.024
"GM","2009-02-02",0.0659
"GM","2009-02-18",0.0697
"GM","2009-03-06",0.0699
"GM","2009-03-22",0.0498
"GM","2009-04-07",0.0103
"GM","2009-04-23",0.0338
"GM","2009-05-09",0.0666
"GM","2009-05-25",0.48
"GM","2009-06-10",0.3344
"GM","2009-06-26",0.6625
"GM","2009-07-12",0.6045
"GM","2009-07-28",0.7734
"GM","2009-08-13",0.7396
"GM","2009-08-29",0.6628
"GM","2009-09-14",0.7959
"GM","2009-09-30",0.6517
"GM","2009-10-16",0.3529
"GM","2009-11-01",0.218
"GM","2009-11-17",0.0859
"GM","2009-12-03",0.149
"GM","2009-12-19",0.155
"GM","2010-01-01",0.0508
"GM","2010-01-17",0.0779
"GM","2010-02-02",0.2705
"GM","2010-02-18",0.2301
"GM","2010-03-06",0.142
"GM","2010-03-22",0.0493
"GM","2010-04-07",0.0693
"GM","2010-04-23",0.074
"GM","2010-05-09",0.214
"GM","2010-05-25",0.3904
"GM","2010-06-10",0.6357
"GM","2010-06-26",0.6476
"GM","2010-07-12",0.654
"GM","2010-07-28",0.6835
"GM","2010-08-13",0.7233
"GM","2010-08-29",0.5958
"GM","2010-09-14",0.8787
"GM","2010-09-30",0.6262
"GM","2010-10-16",0.7058
"GM","2010-11-01",0.6082
"GM","2010-11-17",0.0894
"GM","2010-12-03",0.0219
"GM","2010-12-19",0.0668
"GM","2011-01-01",0.0565
"GM","2011-01-17",0.0276
"GM","2011-02-02",0.0534
"GM","2011-02-18",0.0741
"GM","2011-03-06",0.0921
"GM","2011-03-22",0.0313
"GM","2011-04-07",0.0851
"GM","2011-04-23",0.1517
"GM","2011-05-09",0.0687
"GM","2011-05-25",0.0459
"GM","2011-06-10",0.1773
"GM","2011-06-26",0.2435
"GM","2011-07-12",0.5535
"GM","2011-07-28",0.5346
"GM","2011-08-13",0.5922
"GM","2011-08-29",0.6794
"GM","2011-09-14",0.6943
"GM","2011-09-30",0.6022
"GM","2011-10-16",0.7901
"GM","2011-11-01",0.1099
"GM","2011-11-17",0.051
"GM","2011-12-03",0.2027
"GM","2011-12-19",0.079
"GM","2012-01-01",0.1754
"GM","2012-01-17",0.0492
"GM","2012-02-02",0.0368
"GM","2012-02-18",0.0724
"GM","2012-03-05",0.0497
"GM","2012-03-21",0
"GM","2012-04-06",0.0574
"GM","2012-04-22",0.0701
"GM","2012-05-08",0.0492
"GM","2012-05-24",0.0637
"GM","2012-06-09",0.2743
"GM","2012-06-25",0.5683
"GM","2012-07-11",0.7224
"GM","2012-07-27",0.6825
"GM","2012-08-12",0.6651
"GM","2012-08-28",0.6423
"GM","2012-09-13",0.6233
"GM","2012-09-29",0.6751
"GM","2012-10-15",0.0379
"GM","2012-10-31",0.6075
"GM","2012-11-16",0.1116
"GM","2012-12-02",0.0741
"GM","2012-12-18",0.1858
"GM","2013-01-01",0.1858
"GM","2013-01-17",0.0598
"GM","2013-02-02",0.0435
"GM","2013-02-18",0.0423
"GM","2013-03-06",0.0374
"GM","2013-03-22",0.0589
"GM","2013-04-07",0.0228
"GM","2013-04-23",0.2103
"GM","2013-05-09",0.1197
"GM","2013-05-25",0.0882
"GM","2013-06-10",0.4449
"GM","2013-06-26",0.574
"GM","2013-07-12",0.7812
"GM","2013-07-28",0.6676
"GM","2013-08-13",0.6476
"GM","2013-08-29",0.6967
"GM","2013-09-14",0.7511
"GM","2013-09-30",0.5989
"GM","2013-10-16",0.642
"GM","2013-11-01",0.4226
"GM","2013-11-17",0.1234
"GM","2013-12-03",0.3746
"GM","2013-12-19",0.022
"GM","2014-01-01",0.0686
"GM","2014-01-17",0.0947
"GM","2014-02-02",0.1165
"GM","2014-02-18",0.0209
"GM","2014-03-06",0.0687
"GM","2014-03-22",0.0709
"GM","2014-04-07",0.1134
"GM","2014-04-23",0.1273
"GM","2014-05-09",0.2339
"GM","2014-05-25",0.4212
"GM","2014-06-10",0.5753
"GM","2014-06-26",0.6938
"GM","2014-07-12",0.6049
"GM","2014-07-28",0.6577
"GM","2014-08-13",0.7185
"GM","2014-08-29",0.6106
"GM","2014-09-14",0.5704
"GM","2014-09-30",0.5796
"GM","2014-10-16",0.0694
"GM","2014-11-01",0.4641
"GM","2014-11-17",0.2159
"GM","2014-12-03",0.3697
"GM","2014-12-19",0.0595
"GM","2015-01-01",0.072
"GM","2015-01-17",0.2016
"GM","2015-02-02",0.236
"GM","2015-02-18",0.4658
"GM","2015-03-06",0.3588
"GM","2015-03-22",0.1144
"GM","2015-04-07",0.6646
"GM","2015-04-23",0.4704
"GM","2015-05-09",0.5546
"GM","2015-05-25",0.6491
"GM","2015-06-10",0.632
"GM","2015-06-26",0.6426
"GM","2015-07-12",0.6412
"GM","2015-07-28",0.6655
"GM","2015-08-13",0.6604
"GM","2015-08-29",0.6389
"GM","2015-09-14",0.6412
"GM","2015-09-30",0.6089
"GM","2015-10-16",0.4864
"GM","2015-11-01",0.5673
"GM","2015-11-17",0.2229
"GM","2015-12-03",0.0931
"GM","2015-12-19",0.0116
"GM","2016-01-01",0.1592
"GM","2016-01-17",0.0587
"GM","2016-02-02",0.1578
"GM","2016-02-18",0.0079
"GM","2016-03-05",0.1414
"GM","2016-03-21",0.3008
"GM","2016-04-06",0.6837
"GM","2016-04-22",0.5468
"GM","2016-05-08",0.5296
"GM","2016-05-24",0.6765
"GM","2016-06-09",0.7011
"GM","2016-06-25",0.6698
"GM","2016-07-11",0.6744
"GM","2016-07-27",0.7043
"GM","2016-08-12",0.6592
"GM","2016-08-28",0.6133
"GM","2016-09-13",0.6256
"GM","2016-09-29",0.6081
"GM","2016-10-15",0.1458
"GM","2016-10-31",0.1664
"GM","2016-11-16",0.1008
"GM","2016-12-02",0.1495
"GM","2016-12-18",0.0595
"GM","2017-01-01",0.0706
"GM","2017-01-17",0.0303
"GM","2017-02-02",0.2339
"GM","2017-02-18",0.0944
"GM","2017-03-06",0.038
"GM","2017-03-22",0.055
"GM","2017-04-07",0.1211
"GM","2017-04-23",0.087
"GM","2017-05-09",0.0607
"GM","2017-05-25",0.352
"GM","2017-06-10",0.5288
"GM","2017-06-26",0.5343
"GM","2017-07-12",0.7779
"GM","2017-07-28",0.6542
"GM","2017-08-13",0.6364
"GM","2017-08-29",0.6757
"GM","2017-09-14",0.6162
"GM","2017-09-30",0.6526
"GM","2017-10-16",0.6664
"GM","2017-11-01",0.0816
"GM","2017-11-17",0.0328
"GM","2017-12-03",0.1781
"GM","2017-12-19",0.1025
"GM","2018-01-01",0.0912
"GM","2018-01-17",4e-04
"GM","2018-02-02",0.065
"GM","2018-02-18",0.0807
"GM","2018-03-06",0.0253
"GM","2018-03-22",0.0593
"GM","2018-04-07",0.1333
"GM","2018-04-23",0.2279
"GM","2018-05-09",0.2215
"GM","2018-05-25",0.2228
"GM","2018-06-10",0.5874
"GM","2018-06-26",0.5998
"GM","2018-07-12",0.7033
"GM","2018-07-28",0.7769
"GM","2018-08-13",0.6697
"GM","2018-08-29",0.683
"GM","2018-09-14",0.5369
"GM","2018-09-30",0.6178
"GM","2018-10-16",0.5423
"GM","2018-11-01",0.6043
"GM","2018-11-17",0.5632
"GM","2018-12-03",0.2412
"GM","2018-12-19",0.0739
"GM","2019-01-01",0.1438
"GM","2019-01-17",0.0283
"GM","2019-02-02",0.0386
"GM","2019-02-18",0.0668
"GM","2019-03-06",0.0627
"GM","2019-03-22",0.1517
"GM","2019-04-07",0.0802
"GM","2019-04-23",0.3115
"GM","2019-05-09",0.376
"GM","2019-05-25",0.6812
"GM","2019-06-10",0.7944
"GM","2019-06-26",0.6701
"GM","2019-07-12",0.6796
"GM","2019-07-28",0.6733
"GM","2019-08-13",0.7369
"GM","2019-08-29",0.6464
"GM","2019-09-14",0.5545
"GM","2019-09-30",0.6443
"GM","2019-10-16",0.5897
"GM","2019-11-01",0.5468
"GM","2019-11-17",0.5782
"GM","2019-12-03",0.3165
"GM","2019-12-19",-5e-04
"HC","2004-01-01",0.3038
"HC","2004-01-17",0.2943
"HC","2004-02-02",0.3015
"HC","2004-02-18",0.2829
"HC","2004-03-05",0.2293
"HC","2004-03-21",0.238
"HC","2004-04-06",0.2655
"HC","2004-04-22",0.2901
"HC","2004-05-08",0.3107
"HC","2004-05-24",0.3054
"HC","2004-06-09",0.3084
"HC","2004-06-25",0.3218
"HC","2004-07-11",0.3968
"HC","2004-07-27",0.5245
"HC","2004-08-12",0.6166
"HC","2004-08-28",0.5512
"HC","2004-09-13",0.4644
"HC","2004-09-29",0.4382
"HC","2004-10-15",0.3793
"HC","2004-10-31",0.3462
"HC","2004-11-16",0.2866
"HC","2004-12-02",0.2685
"HC","2004-12-18",0.268
"HC","2005-01-01",0.2879
"HC","2005-01-17",0.2263
"HC","2005-02-02",0.2462
"HC","2005-02-18",0.2593
"HC","2005-03-06",0.3047
"HC","2005-03-22",0.2867
"HC","2005-04-07",0.2645
"HC","2005-04-23",0.2785
"HC","2005-05-09",0.295
"HC","2005-05-25",0.3
"HC","2005-06-10",0.314
"HC","2005-06-26",0.2977
"HC","2005-07-12",0.3251
"HC","2005-07-28",0.5278
"HC","2005-08-13",0.623
"HC","2005-08-29",0.644
"HC","2005-09-14",0.5454
"HC","2005-09-30",0.4296
"HC","2005-10-16",0.3986
"HC","2005-11-01",0.3761
"HC","2005-11-17",0.3302
"HC","2005-12-03",0.3197
"HC","2005-12-19",0.3363
"HC","2006-01-01",0.2589
"HC","2006-01-17",0.2822
"HC","2006-02-02",0.2823
"HC","2006-02-18",0.2707
"HC","2006-03-06",0.2238
"HC","2006-03-22",0.2186
"HC","2006-04-07",0.2046
"HC","2006-04-23",0.2387
"HC","2006-05-09",0.2911
"HC","2006-05-25",0.3394
"HC","2006-06-10",0.3131
"HC","2006-06-26",0.3591
"HC","2006-07-12",0.4091
"HC","2006-07-28",0.6353
"HC","2006-08-13",0.6269
"HC","2006-08-29",0.6355
"HC","2006-09-14",0.6302
"HC","2006-09-30",0.5298
"HC","2006-10-16",0.4008
"HC","2006-11-01",0.3652
"HC","2006-11-17",0.3382
"HC","2006-12-03",0.3073
"HC","2006-12-19",0.3198
"HC","2007-01-01",0.2798
"HC","2007-01-17",0.2772
"HC","2007-02-02",0.2625
"HC","2007-02-18",0.2234
"HC","2007-03-06",0.2248
"HC","2007-03-22",0.2274
"HC","2007-04-07",0.2247
"HC","2007-04-23",0.2534
"HC","2007-05-09",0.3196
"HC","2007-05-25",0.3197
"HC","2007-06-10",0.328
"HC","2007-06-26",0.3229
"HC","2007-07-12",0.3659
"HC","2007-07-28",0.4287
"HC","2007-08-13",0.6149
"HC","2007-08-29",0.6211
"HC","2007-09-14",0.5936
"HC","2007-09-30",0.5668
"HC","2007-10-16",0.4653
"HC","2007-11-01",0.3589
"HC","2007-11-17",0.3148
"HC","2007-12-03",0.2912
"HC","2007-12-19",0.3373
"HC","2008-01-01",0.2719
"HC","2008-01-17",0.2862
"HC","2008-02-02",0.2668
"HC","2008-02-18",0.2647
"HC","2008-03-05",0.2688
"HC","2008-03-21",0.2324
"HC","2008-04-06",0.2534
"HC","2008-04-22",0.3049
"HC","2008-05-08",0.3133
"HC","2008-05-24",0.3593
"HC","2008-06-09",0.3524
"HC","2008-06-25",0.3978
"HC","2008-07-11",0.5917
"HC","2008-07-27",0.6624
"HC","2008-08-12",0.6176
"HC","2008-08-28",0.6005
"HC","2008-09-13",0.5157
"HC","2008-09-29",0.3959
"HC","2008-10-15",0.3486
"HC","2008-10-31",0.3225
"HC","2008-11-16",0.3014
"HC","2008-12-02",0.2847
"HC","2008-12-18",0.307
"HC","2009-01-01",0.2559
"HC","2009-01-17",0.2811
"HC","2009-02-02",0.2472
"HC","2009-02-18",0.2235
"HC","2009-03-06",0.2265
"HC","2009-03-22",0.2056
"HC","2009-04-07",0.2081
"HC","2009-04-23",0.2469
"HC","2009-05-09",0.2658
"HC","2009-05-25",0.2881
"HC","2009-06-10",0.2941
"HC","2009-06-26",0.3479
"HC","2009-07-12",0.4745
"HC","2009-07-28",0.466
"HC","2009-08-13",0.5263
"HC","2009-08-29",0.5125
"HC","2009-09-14",0.488
"HC","2009-09-30",0.4082
"HC","2009-10-16",0.3437
"HC","2009-11-01",0.3149
"HC","2009-11-17",0.2708
"HC","2009-12-03",0.3029
"HC","2009-12-19",0.3199
"HC","2010-01-01",0.2369
"HC","2010-01-17",0.2432
"HC","2010-02-02",0.248
"HC","2010-02-18",0.2301
"HC","2010-03-06",0.2565
"HC","2010-03-22",0.2449
"HC","2010-04-07",0.2622
"HC","2010-04-23",0.3042
"HC","2010-05-09",0.307
"HC","2010-05-25",0.3422
"HC","2010-06-10",0.3601
"HC","2010-06-26",0.349
"HC","2010-07-12",0.4447
"HC","2010-07-28",0.6697
"HC","2010-08-13",0.7011
"HC","2010-08-29",0.6411
"HC","2010-09-14",0.5156
"HC","2010-09-30",0.4415
"HC","2010-10-16",0.3936
"HC","2010-11-01",0.3926
"HC","2010-11-17",0.2935
"HC","2010-12-03",0.3002
"HC","2010-12-19",0.3117
"HC","2011-01-01",0.2882
"HC","2011-01-17",0.2821
"HC","2011-02-02",0.2427
"HC","2011-02-18",0.2889
"HC","2011-03-06",0.2561
"HC","2011-03-22",0.2285
"HC","2011-04-07",0.248
"HC","2011-04-23",0.2308
"HC","2011-05-09",0.2365
"HC","2011-05-25",0.2613
"HC","2011-06-10",0.2753
"HC","2011-06-26",0.3084
"HC","2011-07-12",0.3281
"HC","2011-07-28",0.5813
"HC","2011-08-13",0.6455
"HC","2011-08-29",0.574
"HC","2011-09-14",0.5556
"HC","2011-09-30",0.3986
"HC","2011-10-16",0.3663
"HC","2011-11-01",0.3505
"HC","2011-11-17",0.2868
"HC","2011-12-03",0.276
"HC","2011-12-19",0.2559
"HC","2012-01-01",0.2324
"HC","2012-01-17",0.2756
"HC","2012-02-02",0.261
"HC","2012-02-18",0.2829
"HC","2012-03-05",0.23
"HC","2012-03-21",0.237
"HC","2012-04-06",0.2806
"HC","2012-04-22",0.2807
"HC","2012-05-08",0.3084
"HC","2012-05-24",0.3091
"HC","2012-06-09",0.2897
"HC","2012-06-25",0.3149
"HC","2012-07-11",0.5403
"HC","2012-07-27",0.6665
"HC","2012-08-12",0.6224
"HC","2012-08-28",0.616
"HC","2012-09-13",0.5431
"HC","2012-09-29",0.4301
"HC","2012-10-15",0.3875
"HC","2012-10-31",0.3469
"HC","2012-11-16",0.3197
"HC","2012-12-02",0.2644
"HC","2012-12-18",0.3015
"HC","2013-01-01",0.2618
"HC","2013-01-17",0.2738
"HC","2013-02-02",0.2867
"HC","2013-02-18",0.2421
"HC","2013-03-06",0.2594
"HC","2013-03-22",0.2377
"HC","2013-04-07",0.2521
"HC","2013-04-23",0.258
"HC","2013-05-09",0.325
"HC","2013-05-25",0.3418
"HC","2013-06-10",0.3208
"HC","2013-06-26",0.318
